CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Mailing Address,Delivery Address,City,Zip,Telephone,GradeServed,State House District,StSen,FedCong,Cat,NCES ID
Cook,District Authorized Charter Sch,150162990,25,041C,Noble St Chtr-Noble Campus,Ben Gunty,1010 N Noble St,,Chicago,60642 4011,773862-1449,9-12,026,13,02,4,170993006470
Cook,District Authorized Charter Sch,150162990,25,042C,Noble St Chtr-ITW Speer Acad,Tom Mulder,5321 W Grand Ave,,Chicago,60639 3009,773622-7484,9-12,003,02,04,4,170993006485
Cook,District Authorized Charter Sch,150162990,25,043C,Noble St Chtr-The Noble Academy,Lauren Boros,1443 N Ogden Ave,,Chicago,60610 1007,312574-1527,9-12,009,05,07,4,170993006464
Cook,District Authorized Charter Sch,150162990,25,044C,Noble St Chtr - Mansueto,Darko Simunovic,2911 W 47Th St,,Chicago,60632 1949,773349-8200,9-12,022,11,03,4,170993006513
Cook,District Authorized Charter Sch,150162990,25,046C,North Lawndale Prep Chtr-Collins,Tiara Jordan,1313 S Sacramento Dr,,Chicago,60623 2218,773542-6766,9-12,009,05,07,4,170993006476
Cook,District Authorized Charter Sch,150162990,25,049C,Acero Chtr Sch Newtwork- Sor Juana Ines de la Cruz,Molly Robinson,7416 N Ridge Blvd,,Chicago,60645,312455-5440,K-12,014,07,09,4,170993006508
Cook,District Authorized Charter Sch,150162990,25,050C,Perspectives Chtr - Joslin Campus,Milena Nedeljkovic,1930 S Archer Ave,,Chicago,60616 6505,312225-7400,6-12,006,03,07,4,170993006503
Cook,District Authorized Charter Sch,150162990,25,051C,Perspectives Chtr - Leadership Acad,Eron Powell,8522 S Lafayette Ave,,Chicago,60620 1308,773358-6100,6-12,031,16,01,4,170993006437
Cook,Sch,150162990,25,0526,Chicago Vocational Career Acad HS,Douglas Lloyd Maclin,2100 E 87th St,,Chicago,60617 3011,773535-6100,9-12,033,17,02,4,170993000943
Cook,District Authorized Charter Sch,150162990,25,052C,Perspectives Chtr - High School of Technology,Eron Powell,8522 S Lafayette Ave,,Chicago,60620 1308,773358-6120,9-12,031,16,01,4,170993006441
Cook,Sch,150162990,25,0531,Dunbar Vocational Career Acad HS,Gerald J Morrow,3000 S King Dr,,Chicago,60616 3452,773534-9000,9-12,005,03,01,4,170993000588
Cook,Sch,150162990,25,0533,Jones College Prep High School,Dr. Paul J Powers,700 S State St,,Chicago,60605 2109,773534-8600,9-12,006,03,07,4,170993000990
Cook,Sch,150162990,25,0534,Prosser Career Academy HS,Mr. Mark Schall,2148 N Long Ave,,Chicago,60639 2914,773534-3200,9-12,003,02,04,4,170993000681
Cook,Sch,150162990,25,0536,Richards Career Academy HS,Ms. Ellen Marie Kennedy,5009 S Laflin St,,Chicago,60609 4940,773535-4945,9-12,006,03,07,4,170993000718
Cook,Sch,150162990,25,0537,Simeon Career Academy High School,Michelle Christine Brumfield,8147 S Vincennes Ave,,Chicago,60620 1761,773535-3200,9-12,031,16,01,4,170993000758
Cook,District Authorized Charter Sch,150162990,25,053C,Perspectives Chtr -  IIT Campus,Stephen Todd,3663 S Wabash Ave,,Chicago,60653 1032,773358-6800,6-12,005,03,01,4,170993006514
Cook,Sch,150162990,25,0543,Corliss High School,Ali N Muhammad,821 E 103rd St,,Chicago,60628 3003,773535-5115,9-12,034,17,02,4,170993001072
Cook,Sch,150162990,25,0545,Clemente Community Academy HS,Fernando S Mojica,1147 N Western Ave,,Chicago,60622 2931,773534-4000,9-12,004,02,05,4,170993001086
Cook,District Authorized Charter Sch,150162990,25,054C,YCCS-Scholastic Achievement HS,Nicole Simpson,4651 W Madison St,,Chicago,60644 3646,773921-1315,9-12,010,05,07,4,170993006519
Cook,District Authorized Charter Sch,150162990,25,055C,YCCS- McKinley-Lakeside Leadership Academy,Irma Plaxico,2920 S Wabash Ave,,Chicago,60616 3227,312949-5010,9-12,005,03,07,4,170993006479
Cook,District Authorized Charter Sch,150162990,25,056C,YCCS-ASPIRA Pantoja Alt HS,Nestor Corona,3121 N Pulaski Rd,,Chicago,60641 5447,773252-0970,9-12,039,20,04,4,170993006504
Cook,District Authorized Charter Sch,150162990,25,057C,YCCS-Association House,David Pieper,1116 N Kedzie Ave Fl 4,,Chicago,60651 4152,773772-7170,9-12,009,05,07,4,170993006496
Cook,District Authorized Charter Sch,150162990,25,058C,YCCS-Austin Career Ed Cntr HS,Debra Williams,5352 W Chicago Ave,,Chicago,60651 2857,773626-6988,9-12,008,04,07,4,170993006511
Cook,District Authorized Charter Sch,150162990,25,059C,YCCS-CCA Academy HS,Mayra Sampson,1231 S Pulaski Rd,,Chicago,60623 1234,773762-2272,9-12,009,05,07,4,170993006463
Cook,District Authorized Charter Sch,150162990,25,060C,YCCS-Progressive Leadership Academy,Ms. Dione Kirksey,6620 S Dr Martin L King Jr Dr,,Chicago,60637 3210,773363-3837,9-12,005,03,02,4,170993006490
Cook,Sch,150162990,25,0616,Manley Career Academy High School,Ms. Trista Lashey Harper,2935 W Polk St,,Chicago,60612 3904,773534-6900,9-12,009,05,07,4,170993001125
Cook,Sch,150162990,25,0617,Curie Metropolitan High School,Ms. Allison C Tingwall,4959 S Archer Ave,,Chicago,60632 3622,773535-2100,9-12,001,01,04,4,170993001198
Cook,District Authorized Charter Sch,150162990,25,061C,YCCS-Community Youth Dev Inst HS,Aaron Royster Jr,7836 S Union Ave,,Chicago,60620 2409,773224-2273,9-12,031,16,01,4,170993006468
Cook,District Authorized Charter Sch,150162990,25,062C,YCCS-Albizu Campos Puerto Rican HS,Melissa Lewis,2739 W Division St,,Chicago,60622 2854,773342-8022,9-12,004,02,04,4,170993006486
Cook,District Authorized Charter Sch,150162990,25,063C,YCCS-Innovations of Arts Integr HS,Ms. Melissa Cortirla,17 N State St,,Chicago,60602,312999-9360,9-12,004,02,04,4,170993006456
Cook,District Authorized Charter Sch,150162990,25,064C,YCCS-Jane Addams Alternative HS,Theresa Comparini,1814 S Union Ave,,Chicago,60616 1045,312563-1748,9-12,002,01,04,4,170993006501
Cook,District Authorized Charter Sch,150162990,25,065C,YCCS-Latino Youth Alternative HS,James Hurlburt,2001 S California Ave,,Chicago,60608,773648-2130,9-12,009,05,04,4,170993006449
Cook,District Authorized Charter Sch,150162990,25,066C,YCCS-Olive Harvey Mid College HS,Matthew Trujillo,10001 S Woodlawn Ave,,Chicago,60628 1645,773291-6517,9-12,034,17,02,4,170993006478
Cook,District Authorized Charter Sch,150162990,25,067C,YCCS-Sullivan House Alt HS,Thomas J Gasttuso,8164 S South Chicago Ave,,Chicago,60617 1041,773978-8680,9-12,033,17,01,4,170993006460
Cook,District Authorized Charter Sch,150162990,25,068C,YCCS-Truman Middle College HS,Ms. Michelle Yoo,1145 W Wilson Ave,,Chicago,60640 6063,773907-4840,9-12,013,07,09,4,170993006517
Cook,District Authorized Charter Sch,150162990,25,069C,YCCS-Virtual HS,Elizabeth Roth,1900 W Van Buren St,,Chicago,60612 3145,312429-0027,9-12,006,03,01,4,
Cook,District Authorized Charter Sch,150162990,25,070C,YCCS-West Town Academy Alt HS,Ms. Diane Rodriguez,500 N Sacramento Blvd,,Chicago,60612 1024,312563-9044,9-12,010,05,07,4,170993006442
Cook,District Authorized Charter Sch,150162990,25,071C,YCCS-Westside Holistic Ldr Acad HS,Early King,4909 W Division St,,Chicago,60651,773261-0994,9-12,008,04,07,4,170993006445
Cook,District Authorized Charter Sch,150162990,25,072C,YCCS-Youth Connection Leadership Academy,Ms. Lorraine Cruz,3424 S State St,,Chicago,60616,312225-4668,9-12,006,03,01,4,170993006518
Cook,District Authorized Charter Sch,150162990,25,073C,YCCS Chtr - Chatham,Tony Lyons,9035 S Langley Ave,,Chicago,60619,773651-1500,9-12,034,17,01,4,170993006458
Cook,District Authorized Charter Sch,150162990,25,074C,ASPIRA Charter - Early College Prep HS,Brenda Stolle,3986 W Barry Ave,,Chicago,60618 6524,773252-0970,9-12,039,20,04,4,170993006473
Cook,Sch,150162990,25,0763,Julian High School,Myron L Hester,10330 S Elizabeth St,,Chicago,60643 2394,773535-5170,9-12,027,14,01,4,170993000895
Cook,Sch,150162990,25,0764,Young Magnet High School,Joyce Dorsey Kenner,211 S Laflin St,,Chicago,60607 5305,773534-7500,7-12,009,05,07,4,170993000714
Cook,Sch,150162990,25,0767,Juarez Community Academy HS,Juan Carlos Ocon,1450 W Cermak Rd,,Chicago,60608 4408,773534-7030,9-12,002,01,04,4,170993000722
Cook,Sch,150162990,25,0772,Chicago HS for Agricult Sciences,William Edwin Hook,3857 W 111th St,,Chicago,60655 4009,773535-2500,9-12,035,18,01,4,170993005147
Cook,Sch,150162990,25,0779,Hancock College Preparatory HS,Mr. Devon Herrick,4034 W 56th St,,Chicago,60629 4442,773535-2410,9-12,022,11,03,4,170993001980
Cook,Sch,150162990,25,0788,Brooks College Prep Academy HS,Shannae Bea Jackson,250 E 111th St,,Chicago,60628 4324,773535-9930,7-12,028,14,02,4,170993002031
Cook,Sch,150162990,25,0794,Northside College Preparatory Hs,Kelly L Mest,5501 N Kedzie Ave,,Chicago,60625 3923,773534-3954,9-12,013,07,05,4,170993003481
Cook,Sch,150162990,25,0795,Chicago Military Academy HS,Octavio Casas,3519 S Giles Ave,,Chicago,60653 1105,773534-9750,9-12,005,03,01,4,170993003487
Cook,Sch,150162990,25,0796,Payton College Preparatory HS,Timothy Patrick Devine,1034 N Wells St,,Chicago,60610 2513,773534-0034,9-12,009,05,07,4,170993003989
Cook,Sch,150162990,25,0799,Hope College Prep High School,Michael Wm Durr,5515 S Lowe Ave,,Chicago,60621 2920,773535-3160,10-11,006,03,07,4,170993004266
Cook,District Authorized Charter Sch,150162990,25,079C,Aspira Charter - Business and Finance HS,Hector Fretyas,2989 N Milwaukee Ave,,Chicago,60618 7347,773252-0970,9-12,040,20,04,4,170993006453
Cook,Sch,150162990,25,0803,Phoenix Military Academy HS,Ferdinand Wipachit,145 S Campbell Ave,,Chicago,60612 2923,773534-7275,9-12,010,05,07,4,170993004715
Cook,Sch,150162990,25,0818,Spry Community Links High School,Francisco A Borras,2400 S Marshall Blvd,,Chicago,60623 4146,773534-1997,9-12,021,11,04,4,170993005677
Cook,Sch,150162990,25,0820,Chicago Academy High School,Mrs. Lydia A Ryan Menzer,3400 N Austin Ave,,Chicago,60634 4229,773534-0146,9-12,039,20,05,4,170993005061
Cook,Sch,150162990,25,0824,Bowen High School,Priscilla Horton,2710 E 89th St,,Chicago,60617 3192,773535-7650,9-12,026,13,02,4,170993005072
Cook,Sch,150162990,25,0825,North-Grand High School,Emily Ann Feltes,4338 W Wabansia Ave,,Chicago,60639 4837,773534-8520,9-12,004,02,04,4,170993005074
Cook,Sch,150162990,25,0826,Raby High School,Ms. Michelle T Harrell,3545 W Fulton Blvd,,Chicago,60624 1928,773534-6755,9-12,010,05,07,4,170993005075
Cook,Sch,150162990,25,0827,Clark Acad Prep Magnet High Schl,Charles Anderson Jr,5101 W Harrison St,,Chicago,60644 5102,773534-6250,9-12,008,04,07,4,170993005076
Cook,Sch,150162990,25,0828,Rickover Naval Academy High Schl,Michael Jerome Biela,5700 W Berteau Ave,,Chicago,60634 1717,773534-2890,9-12,014,07,09,4,170993005078
Cook,Sch,150162990,25,0829,Uplift Community High School,Dr. Tyrese L Graham,900 W Wilson Ave,,Chicago,60640 5707,773534-2875,9-12,013,07,09,4,170993005787
Cook,District Authorized Charter Sch,150162990,25,082C,CICS - Northtown  Campus,Christine Leung,3900 W Peterson Ave,,Chicago,60659,773478-3655,9-12,006,03,07,4,170993006500
Cook,Sch,150162990,25,0830,World Language High School,Brian Joseph Rogers,3120 S Kostner Ave,,Chicago,60623 4842,773535-4334,9-12,021,11,04,4,170993005788
Cook,Sch,150162990,25,0831,Douglass Academy High School,Abdul K Muhammad,543 N Waller Ave,,Chicago,60644 1451,773534-6176,9-12,078,39,07,4,170993005789
Cook,Sch,150162990,25,0832,Devry Advantage Academy High Schl,Carolyn May Eggert,1326 W 14Th Pl,,Chicago,60608 2106,773697-2216,11-12,011,06,05,4,170993005790
Cook,Sch,150162990,25,0833,Lindblom Math & Science Acad HS,Wayne Joseph Bevis,6130 S Wolcott Ave,,Chicago,60636 2100,773535-9300,7-12,006,03,07,4,170993005791
Cook,Sch,150162990,25,0834,Bronzeville Scholastic HS,Stephanie Glover Douglas,4934 S Wabash Ave,,Chicago,60615 2115,773535-1150,9-12,005,03,07,4,170993005792
Cook,Sch,150162990,25,0835,School of Social Justice HS,Mr. Omar Chilous,3120 S Kostner Ave,,Chicago,60623 4842,773535-4300,9-12,021,11,04,4,170993005793
Cook,Sch,150162990,25,0836,Multicultural Acad of Scholarshp HS,Maria Guadalupe Amador,3120 S Kostner Ave,,Chicago,60623 4842,773535-4242,9-12,021,11,04,4,170993005794
Cook,Sch,150162990,25,0837,Infinity Math  Science & Tech HS,Charles Naphtali Smith,3120 S Kostner Ave,,Chicago,60623 4842,773535-4225,9-12,021,11,04,4,170993005795
Cook,District Authorized Charter Sch,150162990,25,083C,CICS - Ralph Ellison Campus,Christine Leung,1817 W 80th St,,Chicago,60620 4557,773478-4434,9-12,031,16,01,4,170993006461
Cook,Sch,150162990,25,0841,Collins Academy High School,LeKenya Sanders Sharpe,1313 S Sacramento Dr,,Chicago,60623 2218,773534-1840,9-12,009,05,07,4,170993005942
Cook,Sch,150162990,25,0844,Austin College and Career Academy High School,Mrs. Simone G Griffin,231 N Pine Ave,,Chicago,60644 2333,773534-0660,9-12,008,04,07,4,170993005984
Cook,Sch,150162990,25,0847,Orr Academy High School,Shanele E Andrews,730 N Pulaski Rd,,Chicago,60624 1063,773534-6500,9-12,010,05,07,4,170993005983
Cook,Sch,150162990,25,0848,Air Force Acad High School,Mrs. Yashika N Trippett-Eggleston,3630 S Wells St,,Chicago,60609 1833,773535-1590,9-12,006,03,03,4,170993006055
Cook,Sch,150162990,25,0849,Alcott College Prep,Grace Moody,2957 N Hoyne Ave,,Chicago,60618 8208,773534-5970,9-12,011,06,05,4,170993006072
Cook,District Authorized Charter Sch,150162990,25,084C,North Lawndale Prep Chtr - Christiana,Elaine Brooks,1615 S Christiana Ave,,Chicago,60623 2640,773542-1490,9-12,009,05,07,4,170993006489
Cook,Sch,150162990,25,0850,Chicago Technology Academy HS,Mr. Keith Palz,1301 W 14th St,,Chicago,60608 1409,773534-7755,9-12,009,05,07,4,170993006076
Cook,Sch,150162990,25,0851,Chicago HS for the Arts,Mr. Michael Wang,2714 W Augusta Blvd,,Chicago,60622 4459,773534-9710,9-12,004,02,04,4,170993006058
Cook,Sch,150162990,25,0855,Ogden Int High School,Rebecca Ann Bancroft,1250 W Erie St,,Chicago,60642 5714,773534-0866,9-12,009,05,07,4,170993006093
Cook,Sch,150162990,25,0856,Williams Medical Prep High Sch,Mrs. Jullanar N Naselli,4934 S Wabash Ave,,Chicago,60615 2115,773535-1120,9-12,005,03,07,4,170993006092
Cook,Sch,150162990,25,0857,Westinghouse High School,Ms. Kerry E Leuschel,3223 W Franklin Blvd,,Chicago,60624 1502,773534-6400,9-12,010,05,07,4,170993006083
Cook,Sch,150162990,25,0859,Solorio Academy High School,Victor Iturralde,5400 S St Louis Ave,,Chicago,60632 3287,773535-9070,9-12,022,11,04,4,170993006138
Cook,District Authorized Charter Sch,150162990,25,085C,Acero Chtr Sch Network -  Major Hector P Garcia MD Campus,Lindsay Ahlgren Blythe,4248 W 47th St,,Chicago,60632 4402,773579-3480,9-12,001,01,04,4,170993006467
Cook,Sch,150162990,25,0860,South Shore Intl Col Prep HS,Towanna Butler,1955 E 75th St,,Chicago,60649 3688,773535-8351,9-12,005,03,01,4,170993006170
Cook,Sch,150162990,25,0861,Goode STEM Academy HS,Armando Rodriguez,7651 S Homan Ave,,Chicago,60652 1525,773535-7875,9-12,032,16,01,4,170993006223
Cook,Sch,150162990,25,0862,Chicago Excel Academy HS,Ms. Rasheika Singleton,1257 W 111th St,,Chicago,60643 4509,773629-8379,9-12,027,14,01,4,170993006219
Cook,Sch,150162990,25,0863,Walter Henri Dyett High School for the Arts,Cortez McCoy,555 E 51st St,,Chicago,60615,773535-1825,9-12,026,13,01,4,170993006400
Cook,Sch,150162990,25,0867,Englewood STEM High School,Conrad Timbers Ausar,6835 S Normal Blvd,,Chicago,60621 2535,773535-9750,9,032,16,01,4,
Cook,District Authorized Charter Sch,150162990,25,086C,Acero Chtr Sch Network Victoria Soto Campus,Kelly Smith,5025 S St Louis Ave,,Chicago,60632 3159,312455-5446,9-12,014,17,09,4,170993006483
Cook,District Authorized Charter Sch,150162990,25,101C,KIPP Academy Chicago Campus,Billy Warden,116 N Leclaire Ave,,Chicago,60644 3408,773938-8553,"K,4-8",010,05,07,4,170993006477
Cook,District Authorized Charter Sch,150162990,25,103C,KIPP Chicago Charters - Bloom Campus,Ellen Sale,5515 S Lowe Ave,,Chicago,60621,773938-8565,"K-2,5-8",006,03,07,4,170993006510
Cook,District Authorized Charter Sch,150162990,25,107C,Univ of Chicago Chtr-Woodlawn,Kieran Palmer Klein,6300 S University Ave,,Chicago,60637 2719,773752-8101,6-12,026,13,01,4,170993006493
Cook,District Authorized Charter Sch,150162990,25,109C,LEARN Chtr - Middle School,Mr. Ryan Rampetsreiter,3021 W Carroll Ave,,Chicago,60612 1721,773584-4300,6-8,010,05,07,4,170993006443
Cook,District Authorized Charter Sch,150162990,25,110C,ASPIRA Charter - Haugan Campus,Ricardo Ricardo,3729 W Leland Ave,,Chicago,60625 5706,773252-0970,6-8,040,24,04,4,170993006516
Cook,District Authorized Charter Sch,150162990,25,111C,Art in Motion Charter School,Kara May,7415 S East End Ave,,Chicago,60649,773820-9426,7-8,026,13,02,4,
Cook,Sch,150162990,25,2046,Jackson M Elem School,Teresa Katherine Nagy,917 W 88th St,,Chicago,60620 3204,773535-3341,P-8,027,14,01,4,170993001091
Cook,Sch,150162990,25,2048,Green  W Elem School,Tyrone Vincent Dowdell,1150 W 96th St,,Chicago,60643 1461,773535-2575,P-8,027,14,01,4,170993001209
Cook,Sch,150162990,25,2051,Addams Elem School,Ruth Elin Martini,10810 S Avenue H,,Chicago,60617 6726,773535-6210,P-8,025,13,02,4,170993000884
Cook,Sch,150162990,25,2052,Agassiz Elem School,Mira Tova Weber,2851 N Seminary Ave,,Chicago,60657 4363,773534-5725,P-8,012,06,05,4,170993000763
Cook,Sch,150162990,25,2053,Alcott Elem School,Elias Estrada,2625 N Orchard St,,Chicago,60614 1573,773534-5460,P-8,011,06,05,4,170993000804
Cook,Sch,150162990,25,2054,Aldridge Elem School,Cynthia L Treadwell,630 E 131st St,,Chicago,60827 1309,773535-5614,P-8,029,15,02,4,170993001168
Cook,Sch,150162990,25,2058,Armour Elem School,Katherine Chuu,950 W 33rd Pl,,Chicago,60608 6712,773535-4530,P-8,002,01,03,4,170993001001
Cook,Sch,150162990,25,2059,Armstrong G Elem IntL Studies,Otis Lee Dunson III,2110 W Greenleaf Ave,,Chicago,60645 3620,773534-2150,P-8,016,08,09,4,170993001181
Cook,Sch,150162990,25,2062,Audubon Elem School,Meghan M Duffy,3500 N Hoyne Ave,,Chicago,60618 6112,773534-5470,P-8,011,06,05,4,170993000581
Cook,Sch,150162990,25,2063,Avalon Park Elem School,Takeshi M White-James,8045 S Kenwood Ave,,Chicago,60619 3494,773535-6615,P-8,033,17,01,4,170993000582
Cook,Sch,150162990,25,2066,Barnard Elem Comp Math & Sci Ctr,Mrs. Kathleen T Valente,10354 S Charles St,,Chicago,60643 2998,773535-2625,P-8,035,18,01,4,170993000585
Cook,Sch,150162990,25,2067,Barry Elem School,Estuardo Mazin,2828 N Kilbourn Ave,,Chicago,60641 5381,773534-3455,P-6,039,20,04,4,170993000586
Cook,Sch,150162990,25,2068,Barton Elem School,Mrs. Augusta M Smith,7650 S Wolcott Ave,,Chicago,60620 5227,773535-3260,P-8,031,16,01,4,170993000589
Cook,Sch,150162990,25,2069,Bass Elem School,Carolyn Laverne Jones,1140 W 66th St,,Chicago,60621 1240,773535-3275,P-8,032,16,01,4,170993000590
Cook,District Authorized Charter Sch,150162990,25,206C,Locke A Elem Charter Academy,Patrick Love,3141 W Jackson Blvd,,Chicago,60612 2729,773265-7232,K-8,010,05,07,4,170993003564
Cook,Sch,150162990,25,2070,Bateman Elem School,Georgia Davos-Vetas,4220 N Richmond St,,Chicago,60618 2616,773534-5055,P-8,011,06,04,4,170993000591
Cook,Sch,150162990,25,2072,Nicholson Technology Acad Elem Sch,Mr. Mark Landon Carson,6006 S Peoria St,,Chicago,60621 2114,773535-3285,P-8,006,03,07,4,170993000597
Cook,Sch,150162990,25,2078,Beaubien Elem School,Mrs. Michelle H Ludford-Naggatz,5025 N Laramie Ave,,Chicago,60630 2326,773534-3500,P-8,019,10,05,4,170993000601
Cook,Sch,150162990,25,2079,Beethoven Elem School,Mellodie L Brown,25 W 47th St,,Chicago,60609 4627,773535-1480,P-8,005,03,07,4,170993000602
Cook,Sch,150162990,25,2080,Beidler Elem School,Ursula Tarshi Hoskins,3151 W Walnut St,,Chicago,60612 1836,773534-6811,P-8,010,05,07,4,170993000603
Cook,Sch,150162990,25,2081,Belding Elem School,Heather Smith Yutzy,4257 N Tripp Ave,,Chicago,60641 2042,773534-3590,P-8,040,20,05,4,170993000604
Cook,Sch,150162990,25,2082,Bell Elem School,Kathleen Marie Miller,3730 N Oakley Ave,,Chicago,60618 4813,773534-5150,K-8,011,06,05,4,170993000605
Cook,Sch,150162990,25,2083,Bennett Elem School,Teresa F Huggins,10115 S Prairie Ave,,Chicago,60628 2135,773535-5460,P-8,028,14,02,4,170993000607
Cook,Sch,150162990,25,2086,Black Magnet Elem School,Rhonda Louise Butler,9101 S Euclid Ave,,Chicago,60617 3749,773535-6390,K-8,033,17,02,4,170993000609
Cook,Sch,150162990,25,2087,Blaine Elem School,Lorraine Marie Balesh,1420 W Grace St,,Chicago,60613 2802,773534-5750,P-8,011,06,05,4,170993000610
Cook,Sch,150162990,25,2088,Bond Elem School,Valesta Cobbs,7050 S May St,,Chicago,60621 1114,773535-3480,P-8,032,16,01,4,170993000611
Cook,Sch,150162990,25,2089,Boone Elem School,Mrs. Jaclyn Delaney,6710 N Washtenaw Ave,,Chicago,60645 4511,773534-2160,P-8,016,08,09,4,170993000612
Cook,Sch,150162990,25,2090,Bradwell Comm Arts & Sci Elem Sch,Tyese T Sims,7736 S Burnham Ave,,Chicago,60649 4702,773535-6600,P-8,025,13,02,4,170993000614
Cook,Sch,150162990,25,2092,Haley Elem Academy,Ms. Sherry Yvette Pirtle,11411 S Eggleston Ave,,Chicago,60628 4737,773535-5340,P-8,028,14,02,4,170993000615
Cook,Sch,150162990,25,2093,Brennemann Elem School,Sakinah Abdal Saboor,4251 N Clarendon Ave,,Chicago,60613 1523,773534-5766,P-8,012,06,09,4,170993000616
Cook,Sch,150162990,25,2094,Brentano Elem Math & Science Acad,Seth Lavin,2723 N Fairfield Ave,,Chicago,60647 1827,773534-4100,P-8,040,20,04,4,170993000617
